Year,Sport,Event,Country,Medal Rank,Lat,Lon,Gold,Silver,Bronze
2018,Cross-Country Skiing,Men's 15-Kilometer Classic,Switzerland,1,46.91666667,7.466667,1,,
2018,Freestyle Skiing,Women's Ski Slopestyle,Switzerland,1,46.91666667,7.466667,1,,
2018,Snowboarding,Men's Parallel Giant Slalom,Switzerland,1,46.91666667,7.466667,1,,
2018,Alpine Skiing,Men's Super G,Switzerland,2,46.91666667,7.466667,,1,
2018,Alpine Skiing,Women's Slalom,Switzerland,2,46.91666667,7.466667,,1,
2018,Alpine Skiing,Men's Slalom,Switzerland,2,46.91666667,7.466667,,1,
2018,Curling,Mixed Doubles Curling,Switzerland,2,46.91666667,7.466667,,1,
2018,Freestyle Skiing,Women's Ski Slopestyle,Switzerland,2,46.91666667,7.466667,,1,
2018,Freestyle Skiing,Men's Ski Cross,Switzerland,2,46.91666667,7.466667,,1,
2018,Alpine Skiing,Men's Downhill,Switzerland,3,46.91666667,7.466667,,,1
2018,Alpine Skiing,Women's Super Combined,Switzerland,3,46.91666667,7.466667,,,1
2018,Curling,Men's Curling,Switzerland,3,46.91666667,7.466667,,,1
2018,Freestyle Skiing,Women's Ski Cross,Switzerland,3,46.91666667,7.466667,,,1
2018,Freestyle Skiing,Men's Aerials,Ukraine,1,50.43333333,30.516667,1,,
2018,Alpine Skiing,Women's Giant Slalom,United States,1,38.9072,-77.0369,1,,
2018,Cross-Country Skiing,Women's Team Sprint,United States,1,38.9072,-77.0369,1,,
2018,Curling,Men's Curling,United States,1,38.9072,-77.0369,1,,
2018,Freestyle Skiing,Men's Ski Halfpipe,United States,1,38.9072,-77.0369,1,,
2018,Ice Hockey,Women's Ice Hockey,United States,1,38.9072,-77.0369,1,,
2018,Snowboarding,Men's Slopestyle,United States,1,38.9072,-77.0369,1,,
2018,Snowboarding,Women's Slopestyle,United States,1,38.9072,-77.0369,1,,
2018,Snowboarding,Men's Halfpipe,United States,1,38.9072,-77.0369,1,,
2018,Snowboarding,Women's Halfpipe,United States,1,38.9072,-77.0369,1,,
2018,Alpine Skiing,Women's Super Combined,United States,2,38.9072,-77.0369,,1,
2018,Bobsled,Women's Two,United States,2,38.9072,-77.0369,,1,
2018,Freestyle Skiing,Men's Ski Slopestyle,United States,2,38.9072,-77.0369,,1,
2018,Freestyle Skiing,Men's Ski Halfpipe,United States,2,38.9072,-77.0369,,1,
2018,Luge,Men's Singles,United States,2,38.9072,-77.0369,,1,
2018,Short-Track Speedskating,"Men's 1,000 Meters",United States,2,38.9072,-77.0369,,1,
2018,Snowboarding,Men's Big Air,United States,2,38.9072,-77.0369,,1,
2018,Snowboarding,Women's Big Air,United States,2,38.9072,-77.0369,,1,
2018,Alpine Skiing,Women's Downhill,United States,3,38.9072,-77.0369,,,1
2018,Figure Skating,Team,United States,3,38.9072,-77.0369,,,1
2018,Figure Skating,Ice Dance,United States,3,38.9072,-77.0369,,,1
2018,Freestyle Skiing,Women's Ski Halfpipe,United States,3,38.9072,-77.0369,,,1
2018,Snowboarding,Women's Halfpipe,United States,3,38.9072,-77.0369,,,1
2018,Speedskating,Women's Team Pursuit,United States,3,38.9072,-77.0369,,,1
